Invoice,Text
0117004018_10,"TN'04 AH 1200 MRKU7574874
PACKING NOTE

OBD.No:8011914952

Date : 06.04.2017

   

AMARA RAJA BATTERIES LTD., O: EXACT MARKETING SERVICES LTD.

KARAKAMBADI, PO Box No 84405 - 80100
TIRUPATHI -517 520 Mombasa

FROM:

Kenya

 

S.O.NO. 7200004302 YR. ORDER NO:

me QTY. ""
SL. NO. PART NO DESCRIPTION SET pp. | NO, |REMARKS

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

EKN-AB-HC700H29R Module type: HC700H29R 01 a | at
: Battery sl no: | _
AAG5914R3 28506 TO 28553 |
T T 09 OF 10

BOX DEMENSION _: | 1050X690X1150

NET WEIGHT : | 1219 kgs =!

GROSS WEIGHT : | 1249+25kgs

NO OF CASES : | 01 |

QTY PER CASE : | 48 fi

08 EKN-HW-HC150D04R_| Module type: HC1SOD04R_|_O! 32 2 | —_
Battery sl no: ene
AAH7015R1 10943 TO 10974 :
10 OF 10

BOX DEMENSION _: | 1020X890X1210

NET WEIGHT : | 1504 kgs | A
GROSS WEIGHT : | 1534 +25kgs ;
g NO OF CASES : | 01 |
& | QTY PER CASE : | 32 |
ws Ty |
Sg
z23
x8
Sa
S38
KS
S38
$8
S 3
Ss
Ss
aé
ss
= 2
gs Be
S§ ON
i QA STA\ Q.AINSPECTOR SIGN /y 5
ss ? {0 K Ys 0 1 ee
33 7
a3 Nea/
& | CHECKED BY ; Neo PREPARED BY : O.RAMAKRISHNA.
Re
fs NOTE TO CUSTOMER: Verify the consignment and acknowledge the receipt of cases/material and report

any discrepancy within 7 days

ABD-SFS-078"
0117004018_11,"» Pi AMARA RAJA BATTERIES LIMITED - i)
Johnson Karakambadi Tirupathi Andhra Pradesh INDIA f \) :
awaarua Controls Vv aN

IEC No:0988006723 TIN No:37630118190 Or)

INVOICE

Exporter/Manufacturer/Producer/Processor Iny No.& Date Exporter's Ref:

Amara Raja Batteries Limited 020000 31 06.04.20 000430
Karakambadi Tirupathi Buyer's ref No. & Date

Andhra Pradesh, INDIA.,517520 P.O .No: Email Date: 27.02.2017
Tel: Fax: 0877-2285600
consignee Cid Buyer Other than Consignee

EXACT MARKETING SERVICES LTD. EXACT MARKETING SERVICES LTD.
PO Box No 84405 - 80100 PO Box No 84405 - 80100

Mombasa

Kenya

ya
Notify Part PO

Country of origin goods Country of Final Destination
Place of receipt by Terms of Delivery & payment: CIF Mombasa
Pre carrier CIF Mombasa 100% Advance Payment BNP  PARIBAS, — Trendse

By Road Towers, 101,GroundFloor 8-2-269/10, Road No.2, Banjar}

5 Ber oa dias Hills, Hyderabad#500034, INDIA. AccountNo.09378 10572300136,SWIFT

Code!B NPAINBBHYD, IFSCCode:BNPA0009378,AD code:64500118000009

ip
Port of Discharge '

[Mombasa Kenya

Marks & Nos No.& Kind of Pkgs Description of Goods

Amara Raja Batteries Ltd. Lead Acid Storage Batteries of all types #12VMF(WET) Lead Aci
Made in India.

Amaron HiLife SLI BatteriesdS CODE:8507.1000
Marks Container No Seal No Rate/Unit Total Amount

 

 
   
   
      
      
 
 
  

Mombasa

 

 

 
 
  
      
  

Item Code

   

MRKU 720451-9 BVKS 00691 EAM-HW-HC620D31R 55.28 7,960.32

MRKU 757487-4 BVKS 00692 EAM-HW-NTISOFSIR 48 83.43 4,004.64

EXX-AG-574102069 60 64.02 3,841.20

EKN-HL-00055B24L 800 33.40 26,720.00

EKN-HL-00042B20L 200 27.31 5,462.00

EKN-HL-00105D31L 90 $1.76 4,658.40

EKN-HL-00105D31R 180 51.76 9,316.80

EKN-HL-00095D26L 360 45.35 16.326.00

EKN-HL-00095D26R 96 45.35 4,353.60

EKN-GO-00095D31R 36 51.47 1,852.92

EKN-GO-00095D31L 36 51.47 1,852.92

EKN-AB-HC700H29R 48 72.88 3,498.24

EKN-HW-HC150D04R 32 101.14 3,236.48

INCO TERMS: -Mombasa TOTAL O 3 SI 93,083.52
T1CNo > NA LC Date:

Amount in Words: (USD NINETY-THREE THOUSAND EIGHTY-THREE AND FIFTY-TWO CENTS ONLY)
PI No, 1600800861 Dt 01.03.2017

Declaration: We declare that this Invoice shows the actual price of the goods described
Bank Address:"
0117004018_12,"Lee
LEO Date:
Indian Customs EDI Syatem (

VILL. KATTUPALLI, TAL. PONNERI. DIST. TIRUVELLORE60 1120

Shipping Bill for

SB No : 5258043 / 06/04/2017 BRC Rea

EXPORTER COPY
07/04/2017 LEO No : 2/266 sq am
ICES) ol

}
Export /
ligation Date : 31/01/2016

CHA : AAJCS7750FCHO01 SRS SHIPPING PRIVATE LIMITED

Print Date : 07/04/2017 19:50
Thie consignment was not opened
Port of BL : KEMBA -

Country of BL : KE -

for physical examination by Customs

Port Of Lag-Code : INKAT1 State of Oriqin :ANDHRA PRADESH

  
   

EXPORTER DETAILS

AMARA RAJA BATTERIES LTD

Branch # 0 RENIGUNTA CUDDAPAH RD
KARAKAMBADI, TIRUPATI, A P MOMBASA a gy
- 517520 KENYA A

Factory Sealed Address Detaile

IEC :0988006723 Name 7X

Port of Loading :VILL.KATTUPALLI, TAL.
Port of Diecharge:Mombasa

  

Uae ee

0988006723 ( ) BIN No. : AABCAS264EFTOO]L
EXACT MARKETING SERVICES LTD

PAte Toe

 
  

PO BOX NO: 84404 - Bol00°

 

 

Total Pkgs. : 20
Loose pekta : 0
Net wt (KGS) :37236-.000

 

  

 

Grose Wt (KGS) :39266.000
Country of Dest :KENYA No.of Ctrs. : 2% * > i?
Rotation No. 2125331 Rotation Date > .30/03/2017
Nature of Cargo =: ¢ * . ’
Marke and No#.: WE INTEND TO CLAIM REWARDS UNDER MERCHANDISE EXPORTS FROM INDI?
FOREX BANK ACC:0937610572300136 Marre ok
RBI Waiver No/Date: / ae a
FOB VALUE (INR) : E5906104.54 F DBK+STR (ZNR)#"" EQ .00 F
Tot DBK{INR) EO.00 F STR(INR): EO.900 °° _ °F State Levy0.00
AD. Code :6450011 DBK Bank a/c No:# oy wii
# Account No. is Not validated by PFMS hence this Shipping Bill would not be a fy
T.F.8. Coda < st / Excise Mean. =
£42 1

INVOICE DETAILS Invoice 1/1 oy
Inv.val :6003867.04 INR «¢,93083.52 usD
FOB Val :5906104.54 INR ay ia
Inv.no. :1700200009 Inv DE >06/04/2017
Nat. of con : ECIF - .FCupy (inv) :usD
Exp Contract No: “ aoe
Exchange rate 71.60 (usD) = 64.500 (INR)

Rate cunvency, ~<.. Amount
Ineurance 0.00 uUsD 65.00
Freight: usD 1420.00
Discount: 0.00 ey 0.00
Commiseion : 0.00 : . 0.00
Other Deductions:0.00 $2 0.00
Packing Charges: <- usD 0.00
Nature of payment :AP Period of Payment:

Buyer Name & Addrese >
< SAME AS CONSIGHNEE “Res: :

 

( Page 1 of 8B }

 

O

oO"
0117004018_13,"“Endian Customea EDI Syetem (ices;

VILL. KATTUPALLI, TAL. PONNERI, DIST.TIRUVELLOREGS01120 4)
Shipping Bill for Export nn7 ||
L/¥
SB No : 5258043 / 06/04/2017 BRC Realisation Date : 31/01/2016 uN
CHA : AAJCS77S50FCHOO1 SRS SHIPPING PRIVATE LIMITED (V)

Print Date : 07/04/2017 19:50
Thia coneignment was not opened for physical examination by customs

Port of BL : KEMBA -
Country of BL : KE -

Port Of Laéag-Code : INKAT1 State of Oriqin :ANDHRA PRADESH
Exporter 0968006723 ( ) Consignee
AMARA RAJA BATTERIES LTD EXACT MARKETING SERVICES LTD

Invoice No & Date 1700200009 06/04/2017 Exch. Rate 1.00 USD = 647500 at

ITEM DETAILS | ea

No. RITC CD Description
Quantity Units Item Rate per
Scheme Description

unite Total val(FC) FOB(INR) scheme”
Decl. PMV(INR) Accept. PMV(INR) Reward

1: 65071000 LEAD ACID STOARGE BATTERIES OF ALL TYPES : ’y

12 VMF (WET) LEAD ACID AMARON HI LIFE SL I BATTERIES MODEL NOPEAM-HW-HC620D31R
144.000N0S 55.28000perl1 Nos 7960.32000 4° §0524a9°268 03

Advance License 3922.12 3922.12 ~: Yee

2 65071000 LEAD ACID STOARGE BATTERIES OF ALL TYPES, . . 5

12 VMF(WET) LEAD ACID AMARON HI LIFE SL I BATTERIES MODEL NO: EAM-HW-NT150F51R
48.000NOS 63 .43000perl1 Nos 4004.64000 254178.47 03

Advance License 5919.36 5919 .36, Yes

3 65071000 LEAD ACID STOARGE BATTERIES OF ALL TYPES “).

12 VMF(WET) LEAD ACID AMARON HI LIFE SL I BATTERIES MODEL No: ExXxX-AG-574102069

60.000NO0S 64.02000perl1 NOS 3044 - 2908"" 2438605.02 o3
Advance License 4542.22 ® 22 Yee

a 85071000 LEAD ACID STOARGE BATTERIES OF,ALL TYPES

12 VMF(WET) LEAD ACID AMARON HI LIFE SL I BATTERIES! MODEL NO: EKN-HL-00055B24L
800.000NOS 33 .40000per1 S 26720 .00000 1695945.04 03

Advance License 2369.73 %>>. “""2369.73 Yee

5 85071000 LEAD ACID STOARGE BATTERIES OF ALL TYPES

12 VMF(WET) LEAD ACID AMARON HI LIFE‘SL’I BATTERIES MODEL NO:EKN-HL-00042B20L
200.000NOS 27.31000perl *. Nos 5462.00000 346678.71 03

Advance License 1937.64 : 1937.64 Yee

i

( Page @ of 8) ~~"
0117004018_14,"‘Indian Customs EDI System (ICES)

VILL. KATTUPALLI, TAL.PONNERI, DIST.TIRUVELLORE601120

4it7

 

 

 
   

  

 

, Shipping Bill for Export no
SB No : 5258043 / 06/04/2017 BRC Realisation Date : 31/01/2018 (7)
CHA : AAJCS7750FCHO01 SRS SHIPPING PRIVATE LIMITED es
Print Date : 07/04/2017 19:50
Thies consignment was not opened for physical examination by Customs
Bort of BL : KEMBA -
Country of BL : KE -
Port Of Ldég-Code : INKAT1 State of Oriqin :ANDHRA PRADESH
Exporter 0986006723 ( d Consignee
AMARA RAJA BATTERIES LTD EXACT MARKETING SERVICES LTD
Invoice No & Date 1700200009 06/04/2017 Exch. Rate 1.00 USD = 647500 It
ITEM DETAILS aan
No. RITC cD Description
Quantity Unite Item Rate per Units Total val(FC) FOB(INR). Scheme”
Scheme Description Decl. PMV{INR) Accept. PMV (INR) | eeherd
6 85071000 LEAD ACID STOARGE BATTERIES OF ALL TYPES ‘ s
12 VMF(WET) LEAD ACID AMARON HI LIFE SL I BATTERIES MODEL ANG? HL-00105D31L
90.000NOS 51.76000perl1 NOS 4656.40000 2395673- 45 03
Aa@vance License 3672.37 3672.37 ; Vee
7 65071000 LEAD ACID STOARGE BATTERIES OF ALL TYPES,
12 VMF(WET) LEAD ACID AMARON HI LIFE SL I BATTERIES MODEL ‘Ro; -EKN- HL-00105D31R
160.00G0NO0S 51.76000perli NOS 9316 «80000 . ‘59L546. $1 03
Advance License 3672.37 3672.37) Yes
6 85071000 LEAD ACID STOARGE BATTERIES OF ALL TYPES *-
12 VMF(WET) LEAD ACID AMARON HI LIFE SL I ae cn MODEL NO: EKN-HL-OOOS5SD26L
360.000NO0S 45 .35000perl1 NOS Las - 9 eee ' 1036227.77 o3
Advance License 3217.56 7.58 Yes
9 85071000 LEAD ACID STOARGE BATTERIES OF.ALL TYPES
12 VMF(WET) LEAD ACID AMARON HI LIFE SL I BATTERIES MODEL NO:EKN-HL-00095D26R
96.000N0S 45 .35000perl NOS 4353.60000 276327 .37 o3
Advance License 3217.58° 3217.58 Yee
10 85071000 LEAD ACID STOARGE piety OF ALL TYPES
12 VMF(WET) LEAD ACID AMARON HI LIFE: I BATTERIES MODEL NO:EKN-GO-00095D31R
36.000NO0S 51.47000perl1 ~ — 1852.982000 117606.73 03
Advance License 3651- so 3651.80 Yes

 

 

 

( Page 3 of 68 )-"
0117004018_15,"Indian Custeome EDI Syetem (ICES)

VILL.KATTUPALLI, TAL. PONNERI , DIST. TIRUVELLORE6011290 nD: li
Shipping Bill for Export Ol f |

SB No : 5256043 / 06/04/2017 BRC Realisation Date : 31/01/2018 f;)
CHA : AAJCS7750FCHO01 SRS SHIPPING PRIVATE LIMITED (/ /
Print Date : 07/04/2017 19:50 >
This consignment was not opened for physical examination by Customs

Port of BL : KEMBA -

Country of BL : KE -

 

Port Of Ldg-Code : INKAT1 State of Oriqin :ANDHRA PRADESH

Exporter 0966006723 ( ) Consignee

AMARA RAJA BATTERIES LTD EXACT MARKETING SERVICES LTD

Invoice No & Date 1700200008 06/04/2017 Exch. Rate 1.00 UsD - 687500 at

ITEM DETAILS

 

No. RITC CD Deecription & Beniig
Quantity Unite Item Rate per tUnits Total Val(FC) FOB(INR} Scheme”
Scheme Description Decl. PMV(INR) Accept. PMY{(INR) Reward

eR, ee
ae GO-00095D31L
BOG .:

il

11 65071000 LEAD ACID STOARGE BATTERIES OF ALL TYPES
12 VMF(WET) LEAD ACID AMARON HI LIFE SL I BATTERIES MODEL

  
 
   

36.000NOS 51.47000per1 NOS 1652.92000 16-7 03
Advance License 3651.60 3651.60 \Wee
12 85071000 LEAD ACID STOARGE BATTERIES OF ALL TYPES, ay
12 VMF(WET) LEAD ACID AMARON HI LIFE SL I BATTERIES EL ho: EKW-aAB-HC700H29R
46.000NOS 72.686000per1 NOS 3496.24000 .. ‘222036.61 03
Advance License 5170.64 5170.8. Yee
13 85071000 LEAD ACID STOARGE BATTERIES OF ALL TYPES
12 VMF(WET) LEAD ACID AMARON HI LIFE SL I BATTS MODEL NO: EKN-HW-HC150D04R
32.000NOS 101.14000per1 NOS 3236-48900. 205422 .43 03
Aa@vance License 7175.88 Xa 075 768 vee

 

 

( Paqe 4 of 6 )"
0117004018_16,"y - <<ndian Customs EPL System (iCes)
~ . VILL. KATTUPALLI, TAL. PONNERI, DIST.TIRUVELLORE601120 007 yy
: Shipping Bill for Export r

= “-~
SB No : 5256043 / 06/04/2017 BRC Realisation Date : 31/01/2016 })
CHA : AAJCS7750FCHO01 SRS SHIPPING PRIVATE LIMITED ;
Print Date : 07/04/2017 19:50 =
This coneignment was not opened for physical examination by Customs

Port of BL : KEMBA -

Country of BL : KE -

 

 

Port Of Laég-Code : INKAT1 State of Oriqin :-ANDHRA PRADESH
E LICENSE DETAILS F
License/File No. Adv. Lic. No./Recpt. No. IEC EXIM
Inv Item SLNO(E) Exp.Qty Unit FOB
Description SLNO(C) Imp.Qty Unit Ind-Imp <>
0410162665 UruuuuEles 2 MRORANENI 252)
- L ri 144.000 NOS 505249.26 =. “g
+LEAD CALCIUM ALLOY : 2 865.460 KGS Imp Oe ¢ :
x 13 x 32.000 NOS 205422 .43%, “a>”
+ROLLS OF BATTERY SEPERATORS a 99.430 SQM Imip we ‘
2 a + 144.000 NOS 505249.28
+tROLLS OF BATTERY SEPERATORS 3 254.920 SQM Imp = $8
1 2 x 46.000 NOS2542178.a7 ~
+PURE LEAD 1 531.710 KGS Imp >
eS 2 a 46.000 NOS 254178.47
+LEAD CALCIUM ALLOY 2 456.270 “» KGS Imp:
1 2 1 48.000 NOS 254176.47
+ROLLS OF BATTERY SEPERATORS 3 113.900 . SQM-. Imp
2. 3 a 60.000 NOS 243605.02
+LEAD CALCIUM ALLOY 2 316.620 Kes Imp
1 a i < 60.000."" , NOS 243605.02
+PURE LEAD a 447.740 . KGS Imp
zt 3 aL 60.000"" “NOS 243605.02
+ROLLS OF BATTERY SEPERATORS = 128.. 570 SQM Imp
2 4a & 600.000 NOS 1695945.04
+PURE LEAD 1. 3560,210 KGs Imp
J, 4 a ‘600.000 | NOS 1695945.04
+tLEAD CALCIUM ALLOY Simm 2623 .300 KGS Imp
z 3 x, 800.000 NOS 1695945.04
+ROLLS OF BATTERY SEPERATORS = 829.060 SQM Imp
% S > 200.000 NOS 346678.71
+PURE LEAD Sak 862.390 KGS Imp
a s se 1°**s200.000 NOS 346678.71
+LEAD CALCIUM ALLOY 2 530.620 KGS Imp

1 5 ™ 1 200.000 NOS 346676.71
+ROLLS OF BATTERY SEPERATORS... 165.696 SQM Imp

 

( Pgqe’s of"
0117004018_17,"Indian Customs EDI System (ICES)

VILL .KATTUPALLI, TAL .P

Shipping Bill for Export

SB No : 5258043 / 06/04/2017

ONNERI,DIstT. TIRUVELLORES 01120

BRC Realisation Date :- 31/01/2018
CHA : AAJCS7750FCHO0O1 SRS SHIPPING PRIVATE LIMITED
Print Date : 07/04/2017 19:50
This consignment wae not opened for physical examination by Cuetome
Port of BL : KEMBA .-

Country of BL : KE -

Port Of Lag-Code : INKAT1 st

&te of Origin -:ANDHRA PRADESH

“wTil)
0

License/File No. Adv. Lic. No./Recpt. No.
Inv Item

Description

SLNO (E) Exp .Qty~
.SLNO(C) Imp.gtyv

IzEc
Unit FOB ~

EXIM

Unit _Ina-imp gees
2 6 aks eueuul
+PURE LEAD

z 6
*LEAD CALCIUM ALLOY
1 6
*ROLLS OF BATTERY SEPERATORS
1 7
+*PURE LEAD
1 7
LEAD CALCIUM ALLOY
1 7

*ROLLS OF BATTERY SEPERATORS
1 8

*LEAD CALCIUM ALLOY

1 8
+PURE LEAD
1 6
*ROLLS OF BATTERY SEPERATORS
1 3
+*PURE LEAD
z s
*LEAD CALCIUM ALLOY
1 9

*ROLLS OF BATTERY SEPERATORS
2 10
*LEAD CALCIUM ALLOY

1 10
+PURE LEAD
1 10

*tROLLS OF BATTERY SEPERATORS <>
1 LZ

*PURE LEAD Wry
4 1i ‘
+LEAD CALCIUM ALLOY

{ Page 6 of

  

  

O80 S8e 22501 PAF

 

AEST ac

‘ ;

+ 636.560 Kes Imp
90.000 NOS 295673 .45
536.700 KGS Imp
90.000 NOS 295673.45
166.260 SQM Imp
160.000 NOS 591346.91
1277.120 KGS Imp* -. 13
180.000 NOS“SRisd6.51 ~
1073 .400 KGS Imp ~
180.000 NOS 591346.91
372.520 . Soe Imp
360.000 *- NOS. 1936227.77
1777.650 . KGS:
360.000 S 1036227.77
2143 .350 “KGS Imp
360.000"" © = wWOS’1036227.77
535.250 SQM Imp
26. ode “NOS 276327.37
572.560 KGS Imp
96.00D. - NOS 276327.37
474.040 KGS Imp
“96.000 NOS 276327.37
142.730 SQM Imp
“ 36.000 NOS 117606.73
291.540 Kes 1f
36,000 NOS 117606.73
£233.140 Kes Imp
36.000 NOS 117606.73
63.880 SQM Imp
36.000 NOS 117606.73
1 233.140 KGS Imp
36.000 NOS 117606.73
2 191.540 KGS Imp

6)

>

oO

g

e"
0117004018_18,"a

Ing@ian Cuetoms EDI Syetem (ICES)

J | VILL. KATTUPALLI, TAL. PONNERI, DIST.TIRUVELLORE601120 ‘| 7
Shipping Bill for Export Ol
SB No : sie 06/04/2017 BRC Realisation Date =: 31/01/2018 ())

CHA : AAJCS7750FCHO01 SRS SHIPPING PRIVATE LIMITED

Print Date : 07/04/2017 19:50
This consignment was not opened for physical examination by Customs

Port of BL : KEMBA -

 

 

  
   

Country of BL : KE -
Port Of Laég-Code : INKAT1 State of Oriqin :ANDHRA PRADESH
a ee|!!””C*~*~*~*«S
License/File No. Adv. Lic. No./Recpt. No. IEc EXIM
Inv Item SLNO(E) Exp.Qty” Unit FOB ~
+Deacription SLNO(C) Imp.Qtv unit _Ind-Imp =

a ia + wou.uul PE ABMs sar vu TaweAe 79
+ROLLS OF BATTERY SEPERATORS 3 63.8680 SQM Imp ts 4

a 12 x 48.000 NOS 222036.61 “wo :
+PURE LEAD a 450.140 KGS Imp ‘ Be i

2 12 a 46.000 NOS 222036.61 ae”
+LEAD CALCIUM ALLOY 2 326.960 Kes Imp NE

a aid a 46.000 NOS 2229036.61- yw
+ROLLS OF BATTERY SEPERATORS = 100.750 . 5

a a3 a, 32.000

+PURE LEAD . 449.150 y ae

2 a as 32.000 NOS. 205422.43

+LEAD CALCIUM ALLOY 2 434.930 KGS Imp:

a 1 1 144.000 “NOS 505249.28

+PURE LEAD a 1246.570 _ Kes . Imp
a ON a SS

ye

Vessel Name voyage Neo. me :

MAERSK BROOKLYN , v1710 : ee

E Container Detaile F Rew 3

Con Det: CTR No seize Seal No. / Date

.
MREU75 748740 20 BVKS 00692. /06-APR-17
MRKU7 204519 20 BVKS oo69l > /06>APR-17

Sealea by Authorised Agency aoe

E ARG DETAILS F Se

Inv Item AR4 No. ARG Date Division commiesioneorate

AR4 Range ' :

‘ ive
2 1000006 06/04/2017. TPT are fron
TPT .

Total FOB Value declared by Exporter for DEPB ITEMS : 9.0000 wUsD
$1596.5194 USD

Total FOB Value declared by Exporter for NON-DEPB ITEMS :
Custome accepted Total FOB value for DEPB ITEMS 5 0.0000 USD

I/We deciare that_the particulars qiven herein are true and correct

Following ie the list of Documents attached :

Inv Item Agency Name Document Name
1 3 Appendix III with 5c declaration

1 4 ‘ Appenaix III with 5c declaration
Appendix III with 5C G@eclaration

2 S

= 6 Appendix III with 5c aGeclaration
1. 7: , Appendix III'with 5c G@eclaration
1 8 es me Appendix ITI with 5¢ declaration
L 5 Advance licence

2 2 . Appendix III with 5C declaration
2 210 Appendix III with 5c declaration
x bo Appendix III with 5C declaration
i 12 : Appendix III with 5C declaration

Appendix III with 5C declaration"
0117004018_19,"‘Indian Customsa EDI System (ICES)

a . VILL. KATTUPALLI, TAL.PONNERI . DIST. TIRUVELLORE601120 q 17
Shipping Bill for Export 00

SB No : 5256043 / 06/04/2017 BRC Realisation Date : 31/01/2018
CHA : AAJCS7750FCHO0O1 SRS SHIPPING PRIVATE LIMITED

Print Date : 07/04/2017 19:50

Thie coneignment was not opened for physical examination by Customs

Port of BL : KEMBA -

Country of BL : KE -

 

 

Port Of Laég-Code : INKAT1 State of Oriqin :ANDHRA PRADESH

Inv Item Agency Name Document Name

1 4 Auveuce® TICE! fae >

2. 6 Advance licence ae
1 7 Advance licence satan
4 6 Advance licence yor
1 2 Advance licence .

i 10 Advance licence

1 12 Advance licence

1 12 Advance licence

2 13 Advance licence

- - Invoices

 

- - Packing Liet
- - SDF Declaration i

- - Appendix II with 1A/1B declaratioi
- - Appendix II with 2A declaration 2
a. 2 Gix/III with 5C declaration 0:

   
   
 
    
 
 

 
  
  
  

     
   
    
 

  
   
 

 

II with 5C declaration,
Wr
Vp

s DE i
“ Datea : 07/04 LT: b Ehed types
an ; ;
a te = Siqnature ef Officer of Customs

Contents Received on Board ‘Date of Shipment

Let Export : Joseph Rock

 

    

Signature of Officer of

Date . Siqnature of Master offvessel_ - Siqnature of Officer of Custc

 

{ Paqe 8 of a 3,"
0117004018_2,"SHREENIDHI SHIPPING PVT LTD.,

SHIPPING CLEARING AND FORWARDING AGENT
No.1, ANGAPPA NAICKEN STREET,GROUND FLOOR
CHENNAI-600 001.Ph:044-25242393 Fax:044-43517120
S.T.REGN. NO.AASCS8890BSD001
INVOICE-EXPORT

  

M/s.Amararaja Batteries Ltd.,
Renigunta Cuddapah Road,
Karakambadi, tirupati.
BATTERIES
1700200009/06.04.17
5258043/06.04.17
6,003,887.04

  
   
 

  
  
  
  
 
         
  
     
      
      
   
  
       
 
  

MRKU7204519,MRKU7574874
20 Pallets

39286 KGS

07.04.17

  
  

Re-Imburseble
Particulars Non Taxable | Re-!lmburseble
amount Taxable Amount

  
  

        

CFS Charges (Rs.1840------CWC)
Fumigation Services Charges (Rs.100.00)
Certificate of orgin charges (Rs.150x1)
Transport Charges From Renigunta to Chennai (Rs.17570x2)
(Service Tax Payable by Consignee)
Documentation Charges
Customs Inspection/Examination Charges (Rs.600x02)
Service Charges (Rs.1000x02)

 
 

 
 

 
    
 
    
  
   
  

Total
Service Tax @ 14.00%
Swachh Bharat Cess @ 0.5%

Krishi Kalyan Cess @ 0.5%
Sub-Total

  

  
 
     

Grand Total

| (Rupees Forty One Thousand Two Hundred And Fifty Six Only)
E & O EXCEPTED

41256.00"
0117004018_3,"__- urms Ph: 22452933

“Ss | :

_—

aan"
0117004018_4,"go

~~

 

eo"
0117004018_5,
0117004018_6,"4
/t
Fumigation Technologies (India) Pvt. Ltd. RECEIPT
New No. 129, Old No. 64, (3rd Floor), No =
mc es Thambu Chetty Street, Chennai - 600 001. 4 6 t
— AMARA RAJA BATTERIES LTD. pate: 6: Hs J.

 

Received with thanks from M/s

amount in words Rs. ...........U/ UO. f

  
 
     

Chennai /
For Fumigation Technologies (India) Pvt. Ltd.

one df
Rs . _loo/- Accountant / Manager

a"
0117004018_7,
0117004018_8,
0117004018_9,"x. Y) AMARA RAJA BATTERIES LIMITED
Johnson sas ‘
“a Controls Karakambadi Tirupathi Andhra Pradesh INDIA
IEC No:0988006723 _ TIN No:376301!18190

 

 

 

PACK IN

Inv No.& Date Exporter's Ref:
Amara Raja Batteries Limited 00200009 Dt 06.04.20 0000430
Karakambadi Tirupathi Buyer's ref No. & Date
Andhrapradesh INDIA 517520 P.O.No: _Emai Date: 02.20

Tel:
Fax: 0877-2285600
Buyer Other than Consignee
EXACT MARKETING SERVICES LTD. EXACT MARKETING SERVICES LTD.
PO Box No 84405 - 80100 PO Box No 84405 - 80100
Mombasa Mombasa
Kenya Kenya
Notify party

ee eee Country of Final Destination
Kenya
Riese | eae of Delivery & payment:

Pre carrier CIF Mombasa

By Road

Port of Loading CIF Mombasa 100% Advance Payment BNP PARIBAS, Trendset Towers, 101,GroundF loop
8-2-269/10, Road No.2, Banjarg

Port of Discharge Hills, Hyderabad#500034, INDIA. AccountNo.09378 10572300136,SWIFT

Fics Code: BNPAINBBHYD, IFSCCode:BNPA0009378,AD code:645001 18000009
Mombasa Kenya

Dimensions inmm __ |No.of casey Gross WT / Case| Total Gross WT.| Net WT / Case | Total Net WT. Container Nos:
LxWxH(mm
1

 

 

 

 

 

 

 

1090X1025X1210 1,951.00 1,951.00 1,896.00 1,896.00 MRKU 720451-9
900X960X1020 1 1,293.00 1,293.00 1,218.00 1,218.00 MRKU 720451-9
1010X1130X1470 5 2,173.00 10,865.00 2,048.00 10,240.00 MRKU 720451-9
1060X1130X1470 1 2,205.00 2,205.00 2,080.00 2,080.00 MRKU 720451-9
1120X970X1470 3 2,087.00 6,261.00 1,962.00 5,886.00 MRKU 757487-4
1110X1120X1470 3 2,369.00 7,107.00 2,244.00 6,732.00 MRKU 757487-4
1110X1120X1180 1 1,895.00 1,895.00 1,795.00 1,795.00 MRKU 757487-4
1120X970X1180 \ 1,598.00 1,598.00 1,498.00 1,498.00 MRKU 757487-4
1050X690X1150 1 1,274.00 1,274.00 1,219.00 1,219.00 MRKU 757487-4
1020X890X1210 1 1,559.00 1,559.00 1,504.00 1,504.00 MRKU 757487-4

Total 20 39,286.00 37,236.00

INCOTERMS: CIF-Mombasa TOTAL QTY 2.130.000

LC No NA For AMARARAA BATTERIES LTD

LC Date MND BAIR

   

Bank Address :

PI No. 1600800861 Dt 01.03.2017 a
Declaration: We declare that this Invoice shows the actual price of the goods described and that all particulars‘aré

 

“true and correct
20f2"
