Invoice,Text3
0117002202_6,"(a
@) ooh
Fumigation Technologies (India) Pvt. Ltd. RECEIPT
, New No. 129, Old No. 64, (3rd Floor), No 4 6 6
Re a Thambu Chetty Street, Chennai - 600 001. a
aaa AMARA RAJA BATTERIES LTD. pate: MJ) 17
QReceived with thanks from M/s seen GN CONABML
amount in words Rs. so Med. dtrabaed oo WANG
towards ceed AO.0.B2200..S.0...%. NAO0.200007......
Paid by Cash / Cheque No. &.Dt sscciccsssisissssssccssscsssnscesssscosssscnoncnsnensosesecessvassvevesoneesoscesesaseccsees
OF os ereauennaapevernavveavacvercrrepecsscausurcaymian atts DELANO ISTiaasthen, COMMA. scxensnacceaavesreees
For Fumigation Technologies (India) Pvt. Ltd.
— AB
Rs . _loo/ Accountant / Manager
* ."
0117002202_7,"~ ofp
4 e& ; £ als NX o
— Popol s
> ‘| ode) oS :
_| 82 S :
2 Siw X. DN
BESS SN .
33% SS iL
aos
g2:3
; mays
Os | BSE8| Fos Ria: g
Bg | Ss8s/ ales PhS x
iSi gpg: “yee
x BSE! ot ao a S
De P Pape’ es §
a : iM? 2s of =
x Gish eos Fae
Pa 6 | & im Geez cd ¢ Ss
O i oO 2 rots e ame Beane
we | § iSie gl,ex PRs
Zax | o ime glee"" $
aN =: fee ie z
jm 1 Of! & j 2M £
Pa Sz] i Shep oo °S*® $
ee] gS
< f SoS 2 eS
os iS RE” < 2%
«gee lage ep SS
wet : HOYL F :
S gs |fee [2] & =
aa> /3| WO >
ow Sax >] of Rg NU
> aefilal; © &
= 250: i
Es vec: Q S 3
g 335, S F
Zz za. “* , s
: Hirt) | og OGL og
fn ad “oO Pls &
Oo 5 i: c 8
5 1 §& : ilee S$ z
< 82: ies $ 8
Oo 2c] 8 : :l2a"
0117002202_8,"Sik 5
2S |. |g S E
) Lidge SX 9
2 | §8 Bs
a IH rc
Ris & 2
ot n
S33 5
— 4 Ze re
os | Bs
me | gees Be zeSs \
mS e352: wf 2 sales S
< 2 pe ‘s2 eS S
S & gifgat PR: >
As | 8 5 ape eee as ss NK
. 2 bo 5 3E ax? xs
hs |? a3 we 8a h Sy
Lu © ce ity Zz 3 mer >
Zaz! 8 Dale x5 Oo 3 iS
fed OD Saye ged
a 2s a ee ""Lae
Q, ez : BSle § SO ¥ Ze 2
—_ 2 obs e322 e ®
< : Ele | y : =< = 5
ms | barge uw Se &
He | Ve Bas thS9
< Vs iad (belgie
Tr Mz ees i 6: PSes&
Oo aoe: Os|2.: & “ ~
ae YI < Rr [oz D> oe =
= = eit Poe lea 2 i
S S Gar iF = bys Y WD
= = Eee i|2 a > gS
w Bs5 5 Q ~
Z see. |2| & S SS
Oo ge 5: wy KN =) =
e 52: < <)
Oo 5 =: D xe (~
oe Boxa: .
uu ase |: te S 3
2 meet = 5
uw Poa SC ~ 5
a SU Ss « e| &
cd ce] 2 i i/s3 a 8
Oo Z S| § los 3 a
wy oF ‘ier 2 S
$6"
0117002202_9,": ) h Wi AMARA RAJA BATTERIES LIMITED
Nson Sore .
= Karakambadi Tirupathi Andhra Pradesh INDIA
suasarae ——_Zontrols :
atl IEC No:0988006723 TIN No:37630118190
INVOICE _
Exporter/Manufacturer/Producer/Processor Iny No.& Date Exporter's Ref:
Karakambadi Tirupathi Buyer's ref No. & Date
Andhra Pradesh, INDIA. ,517520 P.O .No: NWBTE/170217(AFMKT)#3 Date: 17.02.2017
Tel: Fax: 0877-2285600
Buyer Other than Consignee
NW BATTERIEN TRADING NW BATTERIEN TRADING
ENTERPRISE PTE LTD ENTERPRISE PTE LTD 53 Ubi Ave 1,#03-39 &
53 Ubi Ave 1,#03-39 & #03-40,Paya Ubi Industrial Park
#03-40,Paya Ubi Industrial Park 408934 Singapore
408934 Singapore
Notify Part Bee
Country of origin goods Country of Final Destination
Place of receipt by Terms of Delivery & payment: CFR Singapore
Carriage By: Pre carrier CFR singapore, 100%Payment.40daysafterDateofBillof_ading, BNP PARIBAS, Tren
IBvRoad ___————__|Set Towers, 101,Ground Floor 8-2-269/10,Road No. 2, Banjara Hills,Hyderabad # 540
Bee [Port of Loading __|934- INDIA, IndiaAccountNo.0937810572300136
Marks & Nos No.& Kind of Pkgs
Amara Raja Batteries Ltd. 10 Wooden Pallets Stuffed in to 1x20' LeadAcidStorageBatteriesofalltypes-
Made in India. Container. 12VMF(WET)LeadAcidAmaron-
HiLifeSLIBATTERIESHSCODE:8507, 1000
Marks Container No Seal No Item Code Colour ty(Nos Rate/Unit Total Amount
TCKU 325271-1 BVKS 00683 EAM-HL-O0BH85D23L 576 42.02 24,203.52
EXX-AG-574 102069 240 60.60 14,544.00
N : FR-Si SD 38,747.52
ILCNo - NA LC Date:
Amount in Words: (USD THIRTY-EIGHT THOUSAND SEVEN HUNDRED FORTY-SEVEN AND FIFTY-TWO CENTS ONLY)
P.1 1600800837 DT 21.02.2017
Declaration: We declare that this Invoice shows the actual price of the goods described and that all particulars gre true and correct
Bank Address: ny x RAR rae JTTERIES LTD.
ME L
3 (ups 14]
esate
WE """
0117004018_1,"v ‘|
‘4
l
SHREENIDHI SHIPPING PVT LTD.,
SHIPPING CLEARING AND FORWARDING AGENT
No.1, ANGAPPA NAICKEN STREET,GROUND FLOOR
CHENNAI-600 001.Ph:044-25242393 Fax:044-43517120
S.T.REGN. NO.AASCS8890BSD001
: INVOICE-EXPORT
©1500 uo
PARTY:- M/s.Amararaja Batteries Ltd., Date 24.04.17
Renigunta Cuddapah Road, INVOICE NO}005/24.04.17 f
_.. |Karakambadi, tirupati. F.NO. 007/2016-17.
MATERIAL |BATTERIES No.Of cont }02x20' ""il «ey *
INV.NO: 1700200009/06.04.17 CON.NO. |MRKU7204519,MRKU7574874
SB.NO: 5258043/06.04.17 PKg/PLT _|20 Pallets
INV.VALUE: |6,003,887.04 Gr.Wt 39286 KGS
Cleared on |07.04.17
Re-Imburseble
amount
1 CFS Charges (Rs.1840------CWC) 1,840.00
2 Fumigation Services Charges (Rs.100.00) 100.00
oy Certificate of orgin charges (Rs.150x1) 150.00
- Transport Charges From Renigunta to Chennai (Rs.17570x2) 35,140.00
(Service Tax Payable by Consignee)
5 Documentation Charges 300.00
6 .-* [Customs Inspection/Examination Charges (Rs.600x02) 1200.00
7¥ Service Charges (Rs.1000x02) 2000.00
‘
LN Total 37,230.00 3500.00
»” Service Tax @ 14.00% 0.00 490.00
9 % Swachh Bharat Cess @ 0.5% 18.00
4 3 Krishi Kalyan Cess @ 0.5% 18.00
Sub-Total
) |
$ Grand Toa | ea,
|. __|(Rupees Forty One Thousand Two Hundred AndFiftySixOnly) |
For Shreenidhi Shipping Pvt Ltd eI snnepne - por Inwice Number] | OM BOOOH g
yao is an ef Check aS
Authorised Signatory. QoS eee ee recede
a4/4 —————"
0117004018_10,"TN'04 AH 1200 MRKU7574874
ilies OBD.No:8011914952
_ ——_ a PACKING NOTE Date : 06.04.2017
FROM: AMARA RAJA BATTERIES LTD.., O: EXACT MARKETING SERVICES LTD.
*  KARAKAMBADI, PO Box No 84405 - 80100
TIRUPATHI -517 520 Mombasa
Kenya
SL. NO. PART NO. DESCRIPTION SET REQ. | PKD. | CASE NO. |REMARKS
- 07. | EKN-AB-HC700H29R___| Module type: HC700H29R_ | 01 | 48 | 48 |
__| Battery sl no: rn a ee
AAG5914R3 28506 TO 28553 | fT er
a [fT
BOX DEMENSION _: | 1050X690X1150 | of]
NET WEIGHT :_ | 1219 kgs tere ents aac
GROSS WEIGHT _: | 1249+25kes fC
| | NO OF CASES s for
| S| QTYPERCASE: [48 =
green seme |
EKN-HW-HC150D04R | Module type: HC150D04R_ =| 01 =| (32 32
AAH7015R1 10943 TO 10974 [| |
0 FF 10
BOX DEMENSION : | 1020X890X1210 re i Co
NET WEIGHT : |1504kgs |
3 GROSS WEIGHT __: | 1534 +25kgs |
& NO OF CASES : foro |
5 QTYPERCASE =: [32 CT
3
Sa
S 3
ws
Se
aS
os
35
e§
ss
= % re
ws -
gs fae = os SAY
Se QA STAMP.) (\\ Q.AINSPECTOR SIGN /y ]
5 *(0x)°| —_—
a OA
© £ | CHECKEDBY =: ) We A PREPARED BY : O.RAMAKRISHNA.
3 STS
& oe
fs NOTE TO CUSTOMER: Verify the consignment and acknowledge the receipt of cases/material and report
any discrepancy within 7 days
ABD-SFS-078"
0117004018_11,": 3 Pi AMARA RAJA BATTERIES LIMITED 4]| 4
Johnson Karakambadi Tirupathi Andhra Pradesh INDIA f \) :
nusarua Controls v0 ~
—* IEC No:0988006723 TIN No:37630118190 tO \
INVOICE
Iny No.& Date Exporter's Ref:
Amara Raja Batteries Limited [1700200009 _D106.042017 7200004302
Karakambadi Tirupathi
Tel: Fax: 0877-2285600
Consignee—SSSCSCSCSCSCSCSC«*diB yer Other ham Comsignee
PO Box No 84405 - 80100 PO Box No 84405 - 80100
Mombasa
Mombasa Kenya
Kenya
in. Le
— Terms of Delivery & payment: CIF Mombasa
Carriage By: Pre carrier CIF Mombasa 100% Advance Payment BNP PARIBAS, — Trendse
Towers, 101,GroundFloor 8-2-269/10, Road No.2, Banjar
Sea [Port of Loading ___| ills, Hyderabad#500034, INDIA. AccountNo.0937810572300136,SWIFT
Codé:B NPAINBBHYD, IFSCCode:BNPA0009378,AD code:645001 18000009
”
Made in India. Containers. Amaron HiLife SLI BatteriesHS CODE:8507.1000
MRKU 720451-9 BVKS 00691 EAM-HW-HC620D31R 7 eer 55.28 7,960.32
MRKU 757487-4 BVKS 00692. EAM-HW-NTISOFSIR 48 83.43 4,004.64
EXX-AG-574102069 60 64.02 3,841.20
EKN-HL-00055B24L 800 33.40 26.720,00
EKN-HL-00042B20L 200 27.31 5,462.00
EKN-HL-00105D31L 90 $1.76 4,658.40
EKN-HL-00105D31R 180 51.76 9,316.80
, EKN-HL-00095D26L 360 45.35 16.326.00
EKN-HL-00095D26R 96 45.35 4,353.60
EKN-GO-00095D31R 36 51.47 1.852.92
EKN-GO-00095D31L 36 51.47 1,852.92
EKN-AB-HC700H29R 48 72,88 3,498.24
EKN-HW-HC150D04R 32 101.14 3,236.48
T1CNo > NA LC Date:
Amount in Words: (USD NINETY-THREE THOUSAND EIGHTY-THREE AND FIFTY-TWO CENTS ONLY)
PI No. 1600800861 Dt 01.03.2017
Declaration: We declare that this Invoice shows the actual price of the goods described and that all par jut afSaretrue and correct
Bank ess: “AN CRAIA
Addres ao “
CTRL
We © }
2 y os se Fs Lo | of ]"
0117004018_12,"Lae EXPORTER COPY
LEO Date: 07/04/2017 LEO No : 2/266 sq am
‘ Indian Customs EDI Syatem (ICES) ol
VILL .KATTUPALLI, TAL.PONNERI.DIST. TIRUVELLORE601120 }
Shipping Bill for Export i)
SB No : 5258043 / 06/04/2017 BRC Realisation Date : 31/01/2016
CHA : AAJCS7750FCHO0O1 SRS SHIPPING PRIVATE LIMITED
Print Date : 07/04/2017 19:50
This consignment was not opened for physical examination by Customs
Port of BL : KEMBA -
Country of BL : KE -
Port Of Lag-Code : INKAT1 State of Oriqin :ANDHRA PRADESH
sas
EXPORTER DETAILS apace crate OORT STIR Son3
0988006723 ( ) BIN No. : AABCAS264EFTOO1L ey ay: .
AMARA RAJA BATTERIES LTD EXACT MARKETING SERVICES LTD eae ee
Branch # 0 RENIGUNTA CUDDAPAH RD PO BOX NO: 84404 - B0100°° 3 4¥
KARAKAMBADI, TIRUPATI, A P MOMBASA eT Ko
- 517520 KENYA aE,
Factory Sealed Address Details Ngan aaa
IEC :0988006723 Name 7X atm Ss ge
Port of Loading :VILL.KATTUPALLI,TAL. Total Pkgs. = 20 De
Port of Discharge:Mombasa Loose pekta : 0 F eA
Grose Wt (KGS) 739266.000 Net Wt(KGS) :37236-.000 | |
Country of Dest :KENYA No.of Ctrs. : 2% * > i?
Rotation No. 2125331 Rotation Date > .30/03/2017
Nature of Cargo 26 s : ""i
Marke and No#.: WE INTEND TO CLAIM REWARDS UNDER MERCHANDISE EXPORTS FROM INDI?
FOREX BANK ACC:0937610572300136 ae oe
RBI Waiver No/Date: / ge :
FOB VALUE (INR) : E5906104.54 F DBK+STR (ZNR)#° EQ .00 F
Tot DBK{INR) EO.00 F STR(INR): EO.900 °° _ °F State Levy0.00
AD. Code :6450011 DBK Bank a/c No:# 2 ” ©
# Account No. is Not validated by PFMS hence this Shipping Bill would not be a fy *
, T.F.8. Coda < st / Excise Mean. =
£62 } f
INVOICE DETAILS Invoice 1/1 <n O
Inv.val :6003867.04 INR «¢,93083.52 usD
FOB Val :5906104.54 INR ay ia
Inv.no. :1700200009 Inv DE >06/04/2017 ‘
Nat. of con : ECIF - .FCurr (inv) :usD
Exp Contract No: “ aoe
Exchange rate 71.60 (usD) = 64.500 (INR) \
Rate curvency ~ .. Amount
Ineurance 0.00 UsD* 65.00 : )
Freight: usD 1420.00
Discount: 0.00 ey 0.00
Commiseion : 0.00 ""5 . 0.00
Other Deauctions:0.00 © 0.00 )
Packing Charges: <- usD 0.00
Nature of payment :AP Period of Payment:
Buyer Name & Addrese > )
=“ SAME AS CONSIGNEE >=.
ND. nnn near EEN EES
: ne ( Page 1 of 8B } »
4 :
»
}"
0117004018_13,"‘Indian Custome EDI Syeatem (iCrs; £
’ VILL. KATTUPALLI, TAL. PONNERI, DIST.TIRUVELLOREGO1120 4
. Shipping Bill for Export nn7 ] ‘
L/¥
SB No : 5258043 / 06/06/2017 BRC Realisation Date : 31/01/2016 ~
CHA : AAJCS7750FCHO01 SRS SHIPPING PRIVATE LIMITED () }
Print Date : 07/04/2017 19:50 - :
Thia coneignment was not opened for physical examination by customs
Port of BL : KEMBA -
Country of BL : KE - ?
Port Of Laég-Code : INKAT1 State of Oriqin :ANDHRA PRADESH
hg Sa I a
Exporter 0968006723 ( ) Consignee
AMARA RAJA BATTERIES LTD EXACT MARKETING SERVICES LTD é
Invoice No & Date 1700200009 06/04/2017 Exch. Rate 1.00 usD = 647500 It
- : ’
ITEM DETAILS Pe
No. RITC CD Description ie a
Quantity Units Item Rate per Unite Total val(FC) FOB(INR) Scheme”
Scheme Description Decl. PMV({INR) Accept. PMV{INR) Reward
a
1 85071000 LEAD ACID STOARGE BATTERIES OF ALL TYPES a : iS ¢
12 VMF (WET) LEAD ACID AMARON HI LIFE SL I BATTERIES MODEL NOPEBAM-HW-HC620D31iR
144.000NO0S 55.28000perl NOS 7960.32000 42° 508249728 o3
Advance License 3922.12 3922.12. Yee o
2 65071000 LEAD ACID STOARGE BATTERIES OF ALL TYPES, .. 5
12 VMF(WET) LEAD ACID AMARON HI LIFE SL I BATTERIES MODEL Wo: EAM-HW-NT1S50F51R
48 .000NOS 63 .43000perl1 Nos 4004.64000 254176.47 03 é
Advance License 5919.36 5919 .36, Yes
3 65071000 LEAD ACID STOARGE BATTERIES OF ALL TYPES “ee.
12 VMF(WET) LEAD ACID AMARON HI LIFE SL z= BATTERIES MODEL NO: EXX-AG-574102069 a
60.000NOS 64.02000perl1 NOS 3044 - 2908"" 243605.02 03
Advance License 4542.22 Re 2722 Yee
a 85071000 LEAD ACID STOARGE BATTERIES OF, ALL TYPES
12 VMF(WET) LEAD ACID AMARON HI LIFE SL I BATTERIES MODEL NO: EKN-HL-0O0O055SB24L e
’ 600.000NOS 33.40000perl NOs 26720 .00000 1695945.04 03
Advance License 2369 .73%> “2369.73 Yee
5 65071000 LEAD ACID STOARGE BATTERIES OF ALL TYPES é
12 VMF(WET) LEAD ACID AMARON HI LIFE*SL’I BATTERIES MODEL NO: EKN-HL-00042B20L
200.000NO0S 27.31000perl «= NOs. 5462.00000 346678.71 03
Aa@vance License 1937.64 : 1937.64 Yee é
a as
( Pade @of 8) ~~
* @
ar “ribs
es ‘a
4
y 6
4 a
* ‘ 4 «
She : Y a"
0117004018_14,"y ‘Indian Customs EDI System (ICES)
j - VILL. KATTUPALLI,. TAL .PONNERI. DIST.TIRUVELLORE601120 4 I; =)
i Shipping Bill for Export nr
: | |
/ SB No : 5258043 / 06/04/2017 BRC Realisation Date : 31/01/2018 (7)
CHA : AAJCS7750FCHO01 SRS SHIPPING PRIVATE LIMITED es
Print Date : 07/04/2017 19:50 j
Thies consignment was not opened for physical examination by Customs
Bort of BL : KEMBA -
Country of BL : KE - ’
Port Of Laég-Code : INKAT1 State of Oriqin :ANDHRA PRADESH
sosoinnenennessisohpiensioniiseannersseseiesoesssnsnsetsonce essence tt er its
Exporter 0986006723 ( ) Consignee
AMARA RAJA BATTERIES LTD EXACT MARKETING SERVICES LTD ,
Invoice No & Date 1700200009 06/04/2017 Exch. Rate 1.00 USD = 647500 It
- Ty, ?
ITEM DETAILS pees
‘ % +
No. RITC cD Description , Beets j
Quantity Units Item Rate per Units Total Val(FC) FOB(INR). schema”
Scheme Description Decl. PMV{INR) Accept. PMV{INR) Reward
6 85071000 LEAD ACID STOARGE BATTERIES OF ALL TYPES N SS a, =
12 VMF(WET) LEAD ACID AMARON HI LIFE SL I BATTERIES MODEL NOFEKN-HL-00105D31L
90.000NOS 51.76000perl1 NOS 4656.40000 EF 295673 -45 03
Aa@vance License 3672.37 3672.37 =. “Yee i
7 65071000 LEAD ACID STOARGE BATTERIES OF ALL TYPES, ee : 3
12 VMF(WET) LEAD ACID AMARON HI LIFE SL I BATTERIES MODEL NO; EKN-HL-00105D31R
160.000NO0S 51.76000perli NOS 9316 «680000 . “BSLS 46.91 03 ’
Advance License 3672.37 3672 . avr, Yes
6 65071000 LEAD ACID STOARGE BATTERIES OF ALL TYPES *~'-
12 VMF(WET) LEAD ACID AMARON HI LIFE SL I BATTERIES MODEL NO: EKN-HL-OOO95D26L
360.000NO0S 45 .35000perl1 NOS 1686 -2eere 1036227.77 o3 :
Ad@vance License 3217.58 +s o917 $8 Yee
9 85071000 LEAD ACID STOARGE BATTERIES OF.ALL TYPES
12 VMF(WET) LEAD ACID AMARON HI LIFE SL I BATTERIES MODEL NO:EKN-HL-00095D26R O
. $6.000N0S 45 .35000perl NOS 4353.60000 276327 .37 03
Advance License 3217.58° > 217.58 Yee
10 85071000 LEAD ACID STOARGE BATTERIES OF ALL TYPES @
12 VMF (WET) LEAD ACID AMARON HI LIFE SL’I BATTERIES MODEL NO:EKN-GO-00095D31R
36.0G0NOS 51.47000perl ~— NOS 1852.92000 117606.73 Q3
Advance License 368i.80 3651.80 Yes j
aa ee
( Page 3 of 8)
S . . i
, gE ,
‘“S ‘J J
: a
w
'"
0117004018_15,"Indian Customse EDI Syetem {ICES)
VILL.KATTUPALLI, TAL. PONNERI , DIST.TIRUVELLORE601120 nD: li
Shipping Bill for Export Ol f |
SB No : 5256043 / 06/04/2017 BRC Realisation Date : 31/01/2018 f;)
CHA : AAJCS7750FCHO0O1 SRS SHIPPING PRIVATE LIMITED (/ }
Print Date : 07/04/2017 19:50 :
This consignment was not opened for physical examination by Customs
Port of BL : KEMBA -
Country of BL : KE -
Port Of Lag-Coge : INKAT1 State of Oriqin :ANDHRA PRADESH
<span eben citesslalneeealaaieaaageienmnecatonsitataamld stones neat aacinmeinmr atin
Exporter 0966006723 ( ) Consignee
AMARA RAJA BATTERIES LTD EXACT MARKETING SERVICES LTD !
Invoice No & Date 1700200008 06/04/2017 Exch. Rate 1.00 USD - 687500 zt
ITEM DETAILS iS aN
a al
No. RITC CD Description Ser te, any .
Quantity Unite Item Rate per tUnits Total Val(FC) FOB(INR} Scheme”
Scheme Description Decl. PMV(INR) Accept. PMY{(INR) Reward
: iy
11 65071000 LEAD ACID STOARGE BATTERIES OF ALL TYPES | eR ee ‘
12 VMF(WET) LEAD ACID AMARON HI LIFE SL I BATTERIES MOnRL PE eg. 700950325
36.000NOS 51.47000perl NOS 18652.92000 ye 117606 -7 03
Advance License 3651.80 3651.60 \Wee i
12 85071000 LEAD ACID STOARGE BATTERIES OF ALL ae ae = Ea
12 VMF(WET) LEAD ACID AMARON HI LIFE SL I BATTERIES EL ho: EKN-AB-HC700H29R
46.000NOS 72.86000per1 NOS 3498.24000. “222036.61 03 4
Advance License 5170.64 a Yee
13 685071000 LEAD ACID STOARGE BATTERIES OF ALL PES WE
12 VMF(WET) LEAD ACID AMARON HI LIFE SL I saved MODEL NO: EKN-HW-HC150D04R j
32.000NO0S 101.14000perl1 NOS 3235, 5688, 205422 .43 03
Aa@vance License 7175.88 Xa 075 768 vee
“> 2 4
, ( Page 4 of 8) © ea
hag ‘
, s i
‘
? i
‘ 7"
0117004018_16,"y . Indian Customs EDI System 11Ce#s)
? . VILL.KATTUPALLI, TAL. PONNERI, DIST.TIRUVELLORE601120 007 yy
yf Shipping Bill for Export ’
~ SB No : 5256043 / 06/04/2017 BRC Realisation Date : 31/01/2018 (i)
jf CHA : AATCS7750FCHOO1 SRS SHIPPING PRIVATE LIMITED ;
y Print Date : 07/04/2017 19:50 7
F This coneignment was not opened for physical examination by Customs
Port of BL : KEMBA -
: Country of BL : KE -
e Port Of Laég-Code : INKAT1 State of Oriqin :-ANDHRA PRADESH
i a a i gg a a a a Se
E LICENSE DETAILS F
® License/File No. Adv. Lic. No./Recpt. No. IEC EXIM
Inv Item SLNO(E) Exp.Qty Unit FOB
Description SLNO(C) Imp.Qty Unit Ind-Imp <>
’ _
, 0410162665 UruuuuEles 2 MRORANENI 252)
1 £ Zz: 144.000 NOS 505249.26 =. — ]
> +LEAD CALCIUM ALLOY : 2 865.460 KGs Imp Of ;
i 13 2 32.000 NOS 205422 .43%.:, “20>”
+ROLLS OF BATTERY SEPERATORS 3 99.430 SQM Imp %, ».
; 1 1 1 144.000 NOS 505249.28 . ~'
e TROLLS OF BATTERY SEPERATORS 2 254.920 SQM Imp ey
1 2 1 46.000 NOS2542178.4a7 ~
+PURE LEAD 1 531.710 KGS Imp >
e 2. 2 x 46.000 NOS 254176.47
+LEAD CALCIUM ALLOY 2 456.270 os KGS Imp:
1 2 1 48.000 NOS 254176.47
’ +ROLLS OF BATTERY SEPERATORS 3 113.900 . SQM-. Imp
1 3 2 60.000 NOS 243605.02
+LEAD CALCIUM ALLOY 2 316.620 Kes Imp
z 3 1, - 60.0002?"" "" NOS 243605.02
‘ +PURE LEAD 1 447.740 ges, KGS Imp
2 3 1 60.000:*"" —“}NOS 243805.02
+ROLLS OF BATTERY SEPERATORS 3 128..570 SQM Imp
% a 4 i s00.0D0 NOS 1695945.04
: +PURE LEAD 1 a 3560.210 KGS Imp
2 4 1 ‘600.000 5 NOS 1695945.04
’ +LEAD CALCIUM ALLOY 2.., -2623.300 KGS Imp
z 4 x, 800.000 NOS 1695945.04
+ROLLS OF BATTERY SEPERATORS 3 629.060 SQM Imp
’ 1 5 ca 200.000 NOS 346678.71
. +PURE LEAD a, “862.390 KGS Imp
1 5 ; 1° *.200.000 NOS 346678.71
+LEAD CALCIUM ALLOY @ 2 530.620 Kes Imp
’ 1 5 ‘ 1 200.000 NOS 346676.71
+ROLLS OF BATTERY SEPERATORS.. -.. 3 165.690 SQM Imp
i { Padé S of 6 )
’ ¢
i
<s, s"
0117004018_17,"Indian Customs EDI System (ICES) ood h ) ;
VILL .KATTUPALLI . TAL. PONNERI .DIstT. TIRUVELLORES 01120 )
Shipping Bill for Export ~
SB No : 5258043 / 06/04/2017 BRC Realisation Date :- 31/01/2016
CHA : AAJCS77S0FCHOO1 sRS SHIPPING PRIVATE LIMITED
Print Date : 07/04/2017 19:50 é
This consignment wae not opened for physical examination by Cuetome
Port of BL : KEMBA .-
Country of BL : KE - c
Port Of Lag-Code : INKATL State of Oriqin :ANDHRA PRADESH :
License/File No. Adv. Lic. No./Recpt. No. IEc EXIM -
Inv Item SLNO(E) Exp.qty’ Unit FOB © f
Description .SLNO(C) Imp.gtyv Unit _Ina-imp
i 6 . eulud SR OBRe 22su+ PTA Abe Ts ae a
+PURE LEAD 2 636.560 Kes Imp met]
1 6 2 90.000 NOS 295673.45 ~ Le
*LEAD CALCIUM ALLOY 2 536.700 KGS Imp , yy e
2: 6 2, 90.000 NOS 295673.45 4
*ROLLS OF BATTERY SEPERATORS Ss 186.260 SQM Imp
x 7 1 180.000 NOS 591346.91 e
+PURE LEAD 1 1277.120 KGS Imp*  -. 3
1 7 2 180.000 NOS“SRisd6.51 ~
TLEAD CALCIUM ALLOY 2 1073.400 KGS Imp ~
1 z x 180.000 NOS 591346.91 o
TROLLS OF BATTERY SEPERATORS 3 372.520 . Soe Imp
1 8 i 360.000 *- NOS. 1936227.77
*LEAD CALCIUM ALLOY 2 1777.650 .. KGS Imp ag
2 6 i: 360.000 S 1036227.77
+PURE LEAD 2 2143 .350 “eens Imp
1 8 1 360.000 ° ., NO8’1036227.77 e
*ROLLS OF BATTERY SEPERATORS 3 535 peo, Es, SQM Imp
1 9 1 96.000"" “NOS 276327.37
: +PURE LEAD 1 572.560 KGS Imp J
2 9 1 96.00D . NOS 276327.37 :
*LEAD CALCIUM ALLOY 2 &, 4742040 KGS Imp
2 9 i “96.000 NOS 276327.37
‘ROLLS OF BATTERY SEPERATORS Bou “1O2.730 SQM Imp o
z lo 1. . 36.000 NOS 117606.73
*LEAD CALCIUM ALLOY 2 291.540 KGS Imp
2 10 4 36, 000 NOS 117606.73 ,
+PURE LEAD 2 833.140 Kes Imp
1 10 1?9436 .000 NOS 117606.73
TROLLS OF BATTERY SEPERATORS ex, 3°” 63.880 SQM Imp ea
1. cl Se 2 36.000 NOS 117606.73 -
+*PURE LEAD Er 1 233.146 KGS Imp
2 LE Tee 36.000 NOS 117606.73
+LEAD CALCIUM ALLOY 2 191.540 Kes Imp
{ Pawe 6 of 8 )
é + |
5
4"
